riga_bus_35,0,61575,368,401,9253
riga_bus_35,0,61575,441,480,9253
riga_bus_35,0,61575,527,564,9253
riga_bus_35,0,61575,607,661,9253
riga_bus_35,0,61575,704,1465,9253
riga_bus_35,0,61575,788,829,9253
riga_bus_35,0,61575,873,913,9253
riga_bus_35,0,61575,956,998,9253
riga_bus_35,0,61575,1046,1087,9253
riga_bus_35,0,61575,1133,1189,9253
riga_bus_35,0,61575,1230,1269,9253
riga_bus_35,0,61575,1310,1343,9253
riga_bus_35,0,61575,1382,1415,9253
riga_bus_35,1,61575,402,438,9253
riga_bus_35,1,61575,481,524,9253
riga_bus_35,1,61575,565,604,9253
riga_bus_35,1,61575,662,701,9253
riga_bus_35,1,61575,1466,1499,9253
riga_bus_35,1,61575,830,870,9253
riga_bus_35,1,61575,914,953,9253
riga_bus_35,1,61575,999,1043,9253
riga_bus_35,1,61575,1088,1130,9253
riga_bus_35,1,61575,1190,1227,9253
riga_bus_35,1,61575,1270,1307,9253
riga_bus_35,1,61575,1344,1379,9253
riga_bus_7,0,100155,436,477,13504
riga_bus_7,0,100155,523,567,13504
riga_bus_7,0,100155,960,990,13504
riga_bus_7,0,100155,1032,1074,13504
riga_bus_7,0,100155,1118,1166,13504
riga_bus_7,1,100155,407,433,13504
riga_bus_7,1,100155,478,520,13504
riga_bus_7,1,100155,568,603,13504
riga_bus_7,1,100155,991,1029,13504
riga_bus_7,1,100155,1075,1115,13504
riga_bus_7,1,100155,1167,1198,13504
riga_bus_7,0,100156,384,423,13504
riga_bus_7,0,100156,461,503,13504
riga_bus_7,0,100156,550,604,13504
riga_bus_7,0,100156,642,684,13504
riga_bus_7,0,100156,1443,1479,13504
riga_bus_7,0,100156,801,841,13504
riga_bus_7,0,100156,881,926,13504
riga_bus_7,0,100156,967,1019,13504
riga_bus_7,0,100156,1062,1101,13504
riga_bus_7,0,100156,1146,1200,13504
riga_bus_7,0,100156,1234,1268,13504
riga_bus_7,0,100156,1314,1351,13504
riga_bus_7,0,100156,1387,1428,13504
riga_bus_7,1,100156,355,381,13504
riga_bus_7,1,100156,424,458,13504
riga_bus_7,1,100156,504,547,13504
riga_bus_7,1,100156,605,639,13504
riga_bus_7,1,100156,685,1440,13504
riga_bus_7,1,100156,1480,1497,13504
riga_bus_7,1,100156,842,878,13504
riga_bus_7,1,100156,927,964,13504
riga_bus_7,1,100156,1020,1059,13504
riga_bus_7,1,100156,1102,1143,13504
riga_bus_7,1,100156,1201,1231,13504
riga_bus_7,1,100156,1269,1311,13504
riga_bus_7,1,100156,1352,1384,13504
riga_bus_7,0,100157,351,384,13504
riga_bus_7,0,100157,418,453,13504
riga_bus_7,0,100157,495,532,13504
riga_bus_7,0,100157,576,634,13504
riga_bus_7,0,100157,679,1442,13504
riga_bus_7,0,100157,1482,1497,13504
riga_bus_7,0,100157,842,880,13504
riga_bus_7,0,100157,920,959,13504
riga_bus_7,0,100157,999,1046,13504
riga_bus_7,0,100157,1092,1137,13504
riga_bus_7,0,100157,1176,1229,13504
riga_bus_7,0,100157,1270,1307,13504
riga_bus_7,0,100157,1350,1384,13504
riga_bus_7,1,100157,385,415,13504
riga_bus_7,1,100157,454,492,13504
riga_bus_7,1,100157,533,573,13504
riga_bus_7,1,100157,635,676,13504
riga_bus_7,1,100157,1443,1479,13504
riga_bus_7,1,100157,803,839,13504
riga_bus_7,1,100157,881,917,13504
riga_bus_7,1,100157,960,996,13504
riga_bus_7,1,100157,1047,1089,13504
riga_bus_7,1,100157,1138,1173,13504
riga_bus_7,1,100157,1230,1267,13504
riga_bus_7,1,100157,1308,1347,13504
riga_bus_7,1,100157,1385,1421,13504
riga_bus_56,0,100439,386,469,13559
riga_bus_56,0,100439,1154,1249,13559
riga_bus_56,0,100439,1346,1424,13559
riga_bus_56,0,100439,572,678,13559
riga_bus_56,0,100439,1494,867,13559
riga_bus_56,0,100439,969,1065,13559
riga_bus_56,1,100439,308,384,13559
riga_bus_56,1,100439,470,570,13559
riga_bus_56,1,100439,1066,1152,13559
riga_bus_56,1,100439,1250,1344,13559
riga_bus_56,1,100439,679,1492,13559
riga_bus_56,1,100439,868,967,13559
riga_bus_56,0,100440,481,573,13559
riga_bus_56,0,100440,1058,1161,13559
riga_bus_56,0,100440,1264,1346,13559
riga_bus_56,0,100440,680,1499,13559
riga_bus_56,0,100440,870,959,13559
riga_bus_56,1,100440,403,479,13559
riga_bus_56,1,100440,1162,1262,13559
riga_bus_56,1,100440,574,678,13559
riga_bus_56,1,100440,781,868,13559
riga_bus_56,1,100440,960,1056,13559
riga_bus_56,0,100441,1104,1201,13559
riga_bus_56,0,100441,1303,1382,13559
riga_bus_56,0,100441,517,619,13559
riga_bus_56,0,100441,1444,1499,13559
riga_bus_56,0,100441,910,1011,13559
riga_bus_56,1,100441,437,515,13559
riga_bus_56,1,100441,1202,1301,13559
riga_bus_56,1,100441,620,1442,13559
riga_bus_56,1,100441,820,908,13559
riga_bus_56,1,100441,1013,1102,13559
riga_bus_56,0,100442,427,523,13559
riga_bus_56,0,100442,1197,1295,13559
riga_bus_56,0,100442,620,1446,13559
riga_bus_56,0,100442,819,913,13559
riga_bus_56,0,100442,1009,1109,13559
riga_bus_56,1,100442,349,425,13559
riga_bus_56,1,100442,1110,1195,13559
riga_bus_56,1,100442,1296,1387,13559
riga_bus_56,1,100442,524,618,13559
riga_bus_56,1,100442,1447,1499,13559
riga_bus_56,1,100442,914,1007,13559
riga_bus_60,0,100491,352,374,13568
riga_bus_60,0,100491,412,434,13568
riga_bus_60,0,100491,474,499,13568
riga_bus_60,0,100491,534,559,13568
riga_bus_60,0,100491,603,626,13568
riga_bus_60,0,100491,663,686,13568
riga_bus_60,0,100491,1443,1466,13568
riga_bus_60,0,100491,783,806,13568
riga_bus_60,0,100491,843,866,13568
riga_bus_60,0,100491,903,926,13568
riga_bus_60,0,100491,963,986,13568
riga_bus_60,0,100491,1023,1048,13568
riga_bus_60,0,100491,1083,1108,13568
riga_bus_60,0,100491,1143,1168,13568
riga_bus_60,0,100491,1212,1234,13568
riga_bus_60,0,100491,1272,1294,13568
riga_bus_60,0,100491,1332,1354,13568
riga_bus_60,1,100491,375,412,13568
riga_bus_60,1,100491,435,474,13568
riga_bus_60,1,100491,500,534,13568
riga_bus_60,1,100491,560,603,13568
riga_bus_60,1,100491,627,663,13568
riga_bus_60,1,100491,687,1443,13568
riga_bus_60,1,100491,1467,1497,13568
riga_bus_60,1,100491,807,843,13568
riga_bus_60,1,100491,867,903,13568
riga_bus_60,1,100491,927,963,13568
riga_bus_60,1,100491,987,1023,13568
riga_bus_60,1,100491,1049,1083,13568
riga_bus_60,1,100491,1109,1143,13568
riga_bus_60,1,100491,1169,1212,13568
riga_bus_60,1,100491,1235,1272,13568
riga_bus_60,1,100491,1295,1332,13568
riga_bus_60,0,100492,382,404,13568
riga_bus_60,0,100492,442,466,13568
riga_bus_60,0,100492,504,529,13568
riga_bus_60,0,100492,564,588,13568
riga_bus_60,0,100492,633,656,13568
riga_bus_60,0,100492,693,716,13568
riga_bus_60,0,100492,1473,1496,13568
riga_bus_60,0,100492,813,836,13568
riga_bus_60,0,100492,873,896,13568
riga_bus_60,0,100492,933,956,13568
riga_bus_60,0,100492,993,1018,13568
riga_bus_60,0,100492,1053,1078,13568
riga_bus_60,0,100492,1113,1138,13568
riga_bus_60,0,100492,1172,1194,13568
riga_bus_60,0,100492,1242,1264,13568
riga_bus_60,0,100492,1302,1324,13568
riga_bus_60,1,100492,356,382,13568
riga_bus_60,1,100492,405,442,13568
riga_bus_60,1,100492,467,504,13568
riga_bus_60,1,100492,530,564,13568
riga_bus_60,1,100492,589,633,13568
riga_bus_60,1,100492,657,693,13568
riga_bus_60,1,100492,717,1473,13568
riga_bus_60,1,100492,1497,813,13568
riga_bus_60,1,100492,837,873,13568
riga_bus_60,1,100492,897,933,13568
riga_bus_60,1,100492,957,993,13568
riga_bus_60,1,100492,1019,1053,13568
riga_bus_60,1,100492,1079,1113,13568
riga_bus_60,1,100492,1139,1172,13568
riga_bus_60,1,100492,1195,1242,13568
riga_bus_60,1,100492,1265,1302,13568
riga_bus_60,1,100492,1325,1362,13568
riga_trol_1,0,108736,414,437,14635
riga_trol_1,0,108736,476,501,14635
riga_trol_1,0,108736,536,561,14635
riga_trol_1,0,108736,961,984,14635
riga_trol_1,0,108736,1021,1046,14635
riga_trol_1,0,108736,1082,1106,14635
riga_trol_1,1,108736,438,475,14635
riga_trol_1,1,108736,502,535,14635
riga_trol_1,1,108736,562,595,14635
riga_trol_1,1,108736,985,1020,14635
riga_trol_1,1,108736,1047,1081,14635
riga_trol_1,1,108736,1107,1141,14635
riga_trol_1,0,108736,596,628,14635
riga_trol_1,0,108736,1142,1173,14635
riga_trol_1,0,108736,385,413,14635
riga_trol_1,0,108736,929,960,14635
riga_trol_1,0,108737,459,486,14635
riga_trol_1,0,108737,521,546,14635
riga_trol_1,0,108737,941,963,14635
riga_trol_1,0,108737,1001,1026,14635
riga_trol_1,0,108737,1062,1086,14635
riga_trol_1,1,108737,487,520,14635
riga_trol_1,1,108737,547,580,14635
riga_trol_1,1,108737,964,1000,14635
riga_trol_1,1,108737,1027,1061,14635
riga_trol_1,1,108737,1087,1121,14635
riga_trol_1,0,108737,581,613,14635
riga_trol_1,0,108737,1122,1154,14635
riga_trol_1,0,108737,430,458,14635
riga_trol_1,0,108737,909,940,14635
riga_trol_1,0,108738,337,355,14635
riga_trol_1,0,108738,378,395,14635
riga_trol_1,0,108738,429,452,14635
riga_trol_1,0,108738,491,516,14635
riga_trol_1,0,108738,551,576,14635
riga_trol_1,0,108738,621,642,14635
riga_trol_1,0,108738,671,692,14635
riga_trol_1,0,108738,1441,1462,14635
riga_trol_1,0,108738,1491,1499,14635
riga_trol_1,0,108738,821,842,14635
riga_trol_1,0,108738,871,892,14635
riga_trol_1,0,108738,921,942,14635
riga_trol_1,0,108738,981,1006,14635
riga_trol_1,0,108738,1042,1066,14635
riga_trol_1,0,108738,1102,1126,14635
riga_trol_1,0,108738,1170,1187,14635
riga_trol_1,0,108738,1214,1232,14635
riga_trol_1,0,108738,1259,1277,14635
riga_trol_1,1,108738,356,378,14635
riga_trol_1,1,108738,396,428,14635
riga_trol_1,1,108738,453,490,14635
riga_trol_1,1,108738,517,550,14635
riga_trol_1,1,108738,577,620,14635
riga_trol_1,1,108738,643,670,14635
riga_trol_1,1,108738,693,1440,14635
riga_trol_1,1,108738,1463,1490,14635
riga_trol_1,1,108738,793,820,14635
riga_trol_1,1,108738,843,870,14635
riga_trol_1,1,108738,893,920,14635
riga_trol_1,1,108738,943,980,14635
riga_trol_1,1,108738,1007,1041,14635
riga_trol_1,1,108738,1067,1101,14635
riga_trol_1,1,108738,1127,1170,14635
riga_trol_1,1,108738,1188,1213,14635
riga_trol_1,1,108738,1233,1258,14635
riga_trol_1,1,108738,1278,1303,14635
riga_trol_1,0,108738,1304,1329,14635
riga_trol_1,0,108738,308,336,14635
riga_trol_1,0,108739,399,416,14635
riga_trol_1,0,108739,444,471,14635
riga_trol_1,0,108739,506,531,14635
riga_trol_1,1,108739,417,443,14635
riga_trol_1,1,108739,472,505,14635
riga_trol_1,1,108739,532,565,14635
riga_trol_1,0,108739,566,598,14635
riga_trol_1,0,108739,370,398,14635
riga_trol_3,0,114735,331,357,15315
riga_trol_3,0,114735,393,419,15315
riga_trol_3,0,114735,458,487,15315
riga_trol_3,0,114735,535,564,15315
riga_trol_3,0,114735,623,650,15315
riga_trol_3,0,114735,694,1441,15315
riga_trol_3,0,114735,1482,1499,15315
riga_trol_3,0,114735,829,856,15315
riga_trol_3,0,114735,895,922,15315
riga_trol_3,0,114735,965,992,15315
riga_trol_3,0,114735,1039,1068,15315
riga_trol_3,0,114735,1129,1158,15315
riga_trol_3,1,114735,357,383,15315
